Chr;start;end;value
Chr1;75401;75500;0.154545454545455
Chr1;75501;75600;0.190909090909091
Chr1;75601;75700;0.190909090909091
Chr1;75701;75800;0.218181818181818
Chr1;75801;75900;0.336363636363636
Chr1;75901;76000;0.163636363636364
Chr1;76001;76100;0.227272727272727
Chr1;76101;76200;0.272727272727273
Chr1;76201;76300;0.4
Chr1;76301;76400;0.227272727272727
Chr1;76401;76500;0.2
Chr1;76501;76600;0.518181818181818
Chr1;76601;76700;0.181818181818182
Chr1;76701;76800;0.236363636363636
Chr1;76801;76900;0.290909090909091
Chr1;76901;77000;0.2
Chr1;77001;77100;0.181818181818182
Chr1;77101;77200;0.2
Chr1;77201;77300;0.127272727272727
Chr1;77301;77400;0.209090909090909
Chr1;77401;77500;0.227272727272727
Chr1;77501;77600;0.245454545454545
Chr1;77601;77700;0.2
Chr1;77701;77800;0.209090909090909
Chr1;77801;77900;0.318181818181818
Chr1;77901;78000;0.290909090909091
Chr1;78001;78100;0.263636363636364
Chr1;78101;78200;0.354545454545455
Chr1;78201;78300;0.309090909090909
Chr1;78301;78400;0.4
Chr1;78401;78500;0.345454545454545
Chr1;78501;78600;0.227272727272727
Chr1;78601;78700;0.190909090909091
Chr1;78701;78800;0.245454545454545
Chr1;78801;78900;0.190909090909091
Chr1;78901;79000;0.254545454545455
Chr1;79001;79100;0.209090909090909
Chr1;79101;79200;0.3
Chr1;79201;79300;0.354545454545455
Chr1;79301;79400;0.272727272727273
Chr1;79401;79500;0.236363636363636
Chr1;79501;79600;0.272727272727273
Chr1;79601;79700;0.245454545454545
Chr1;79701;79800;0.290909090909091
Chr1;79801;79900;0.263636363636364
Chr1;79901;80000;0.227272727272727
Chr1;80001;80100;0.254545454545455
Chr1;80101;80200;0.281818181818182
Chr1;80201;80300;0.290909090909091
Chr1;80301;80400;0.236363636363636
Chr1;80401;80500;0.290909090909091
Chr1;80501;80600;0.254545454545455
Chr1;80601;80700;0.218181818181818
Chr1;80701;80800;0.318181818181818
Chr1;80801;80900;0.309090909090909
Chr1;80901;81000;0.345454545454545
Chr1;81001;81100;0.3
Chr1;81101;81200;0.209090909090909
Chr1;81201;81300;0.218181818181818
Chr1;81301;81400;0.2
Chr1;81401;81500;0.227272727272727
Chr1;81501;81600;0.2
Chr1;81601;81700;0.154545454545455
Chr1;81701;81800;0.218181818181818
Chr1;81801;81900;0.181818181818182
Chr1;81901;82000;0.218181818181818
Chr1;82001;82100;0.209090909090909
Chr1;82101;82200;0.281818181818182
Chr1;82201;82300;0.145454545454545
Chr1;82301;82400;0.227272727272727
Chr1;82401;82500;0.227272727272727
Chr1;82501;82600;0.209090909090909
Chr1;82601;82700;0.209090909090909
Chr1;82701;82800;0.281818181818182
Chr1;82801;82900;0.190909090909091
Chr1;82901;83000;0.163636363636364
Chr1;83001;83100;0.190909090909091
Chr1;83101;83200;0.218181818181818
Chr1;83201;83300;0.245454545454545
Chr1;83301;83400;0.254545454545455
Chr1;83401;83500;0.290909090909091
Chr1;83501;83600;0.390909090909091
Chr1;83601;83700;0.327272727272727
Chr1;83701;83800;0.281818181818182
Chr1;83801;83900;0.263636363636364
Chr1;83901;84000;0.254545454545455
Chr1;84001;84100;0.345454545454545
Chr1;84101;84200;0.5
Chr1;84201;84300;0.345454545454545
Chr1;84301;84400;0.190909090909091
Chr1;84401;84500;0.227272727272727
Chr1;84501;84600;0.236363636363636
Chr1;84601;84700;0.3
Chr1;84701;84800;0.236363636363636
Chr1;84801;84900;0.109090909090909
Chr1;84901;85000;0.154545454545455
Chr1;85001;85100;0.281818181818182
Chr1;85101;85200;0.309090909090909
Chr1;85201;85300;0.4
Chr1;85301;85400;0.363636363636364
Chr1;85401;85500;0.345454545454545
Chr1;85501;85600;0.281818181818182
Chr1;85601;85700;0.245454545454545
Chr1;85701;85800;0.290909090909091
Chr1;85801;85900;0.245454545454545
Chr1;85901;86000;0.263636363636364
Chr1;86001;86100;0.363636363636364
Chr1;86101;86200;0.281818181818182
Chr1;86201;86300;0.327272727272727
Chr1;86301;86400;0.345454545454545
Chr1;86401;86500;0.354545454545455
Chr1;86501;86600;0.336363636363636
Chr1;86601;86700;0.281818181818182
Chr1;86701;86800;0.409090909090909
Chr1;86801;86900;0.390909090909091
Chr1;86901;87000;0.363636363636364
Chr1;87001;87100;0.281818181818182
Chr1;87101;87200;0.290909090909091
Chr1;87201;87300;0.245454545454545
Chr1;87301;87400;0.227272727272727
Chr1;87401;87500;0.227272727272727
Chr1;87501;87600;0.254545454545455
Chr1;87601;87700;0.218181818181818
Chr1;87701;87800;0.263636363636364
Chr1;87801;87900;0.254545454545455
Chr1;87901;88000;0.190909090909091
Chr1;88001;88100;0.163636363636364
Chr1;88101;88200;0.218181818181818
Chr1;88201;88300;0.236363636363636
Chr1;88301;88400;0.272727272727273
Chr1;88401;88500;0.227272727272727
Chr1;88501;88600;0.309090909090909
Chr1;88601;88700;0.345454545454545
Chr1;88701;88800;0.272727272727273
Chr1;88801;88900;0.281818181818182
Chr1;88901;89000;0.245454545454545
Chr1;89001;89100;0.227272727272727
Chr1;89101;89200;0.172727272727273
Chr1;89201;89300;0.154545454545455
Chr1;89301;89400;0.181818181818182
Chr1;89401;89500;0.154545454545455
Chr1;89501;89600;0.3
Chr1;89601;89700;0.127272727272727
Chr1;89701;89800;0.181818181818182
Chr1;89801;89900;0.245454545454545
Chr1;89901;90000;0.190909090909091
Chr1;90001;90100;0.272727272727273
Chr1;90101;90200;0.181818181818182
Chr1;90201;90300;0.281818181818182
Chr1;90301;90400;0.209090909090909
Chr1;90401;90500;0.281818181818182
Chr1;90501;90600;0.281818181818182
Chr1;90601;90700;0.381818181818182
Chr1;90701;90800;0.318181818181818
Chr1;90801;90900;0.354545454545455
Chr1;90901;91000;0.354545454545455
Chr1;91001;91100;0.236363636363636
Chr1;91101;91200;0.309090909090909
Chr1;91201;91300;0.309090909090909
Chr1;91301;91400;0.236363636363636
Chr1;91401;91500;0.254545454545455
Chr1;91501;91600;0.272727272727273
Chr1;91601;91700;0.372727272727273
Chr1;91701;91800;0.390909090909091
Chr1;91801;91900;0.309090909090909
Chr1;91901;92000;0.336363636363636
Chr1;92001;92100;0.236363636363636
Chr1;92101;92200;0.254545454545455
Chr1;92201;92300;0.209090909090909
Chr1;92301;92400;0.245454545454545
Chr1;92401;92500;0.218181818181818
Chr1;92501;92600;0.427272727272727
Chr1;92601;92700;0.345454545454545
Chr1;92701;92800;0.136363636363636
Chr1;92801;92900;0.345454545454545
Chr1;92901;93000;0.490909090909091
Chr1;93001;93100;0.490909090909091
Chr1;93101;93200;0.481818181818182
Chr1;93201;93300;0.5
Chr1;93301;93400;0.427272727272727
Chr1;93401;93500;0.254545454545455
Chr1;93501;93600;0.281818181818182
Chr1;93601;93700;0.236363636363636
Chr1;93701;93800;0.190909090909091
Chr1;93801;93900;0.327272727272727
Chr1;93901;94000;0.463636363636364
Chr1;94001;94100;0.281818181818182
Chr1;94101;94200;0.190909090909091
Chr1;94201;94300;0.354545454545455
Chr1;94301;94400;0.427272727272727
Chr1;94401;94500;0.0545454545454545
Chr1;94501;94600;0.318181818181818
Chr1;94601;94700;0.427272727272727
Chr1;94701;94800;0.209090909090909
Chr1;94801;94900;0.2
Chr1;94901;95000;0.2
Chr1;95001;95100;0.190909090909091
Chr1;95101;95200;0.136363636363636
Chr1;95201;95300;0.2
Chr1;95301;95400;0.236363636363636
Chr1;95401;95500;0.227272727272727
Chr1;95501;95600;0.2
Chr1;95601;95700;0.218181818181818
Chr1;95701;95800;0.263636363636364
Chr1;95801;95900;0.254545454545455
Chr1;95901;96000;0.163636363636364
Chr1;96001;96100;0.254545454545455
Chr1;96101;96200;0.390909090909091
Chr1;96201;96300;0.372727272727273
Chr1;96301;96400;0.336363636363636
Chr1;96401;96500;0.236363636363636
Chr1;96501;96600;0.345454545454545
Chr1;96601;96700;0.290909090909091
Chr1;96701;96800;0.209090909090909
Chr1;96801;96900;0.218181818181818
Chr1;96901;97000;0.227272727272727
Chr1;97001;97100;0.236363636363636
Chr1;97101;97200;0.218181818181818
Chr1;97201;97300;0.345454545454545
Chr1;97301;97400;0.163636363636364
Chr1;97401;97500;0.181818181818182
Chr1;97501;97600;0.2
Chr1;97601;97700;0.218181818181818
Chr1;97701;97800;0.4
Chr1;97801;97900;0.272727272727273
Chr1;97901;98000;0.327272727272727
Chr1;98001;98100;0.354545454545455
Chr1;98101;98200;0.336363636363636
Chr1;98201;98300;0.218181818181818
Chr1;98301;98400;0.181818181818182
Chr1;98401;98500;0.245454545454545
Chr1;98501;98600;0.172727272727273
Chr1;98601;98700;0.190909090909091
Chr1;98701;98800;0.318181818181818
Chr1;98801;98900;0.336363636363636
Chr1;98901;99000;0.209090909090909
Chr1;99001;99100;0.190909090909091
Chr1;99101;99200;0.363636363636364
Chr1;99201;99300;0.2
Chr1;99301;99400;0.281818181818182
Chr1;99401;99500;0.381818181818182
Chr1;99501;99600;0.309090909090909
Chr1;99601;99700;0.2
Chr1;99701;99800;0.309090909090909
Chr1;99801;99900;0.281818181818182
Chr1;99901;100000;0.172727272727273
Chr1;100001;100100;0.172727272727273
Chr1;100101;100200;0.209090909090909
Chr1;100201;100300;0.2
Chr1;100301;100400;0.236363636363636
Chr1;100401;100500;0.281818181818182
Chr1;100501;100600;0.209090909090909
Chr1;100601;100700;0.263636363636364
Chr1;100701;100800;0.254545454545455
Chr1;100801;100900;0.3
Chr1;100901;101000;0.2
Chr1;101001;101100;0.254545454545455
Chr1;101101;101200;0.245454545454545
Chr1;101201;101300;0.254545454545455
Chr1;101301;101400;0.145454545454545
Chr1;101401;101500;0.227272727272727
Chr1;101501;101600;0.245454545454545
Chr1;101601;101700;0.281818181818182
Chr1;101701;101800;0.263636363636364
Chr1;101801;101900;0.245454545454545
Chr1;101901;102000;0.272727272727273
Chr1;102001;102100;0.172727272727273
Chr1;102101;102200;0.209090909090909
Chr1;102201;102300;0.272727272727273
Chr1;102301;102400;0.4
Chr1;102401;102500;0.227272727272727
Chr1;102501;102600;0.245454545454545
Chr1;102601;102700;0.254545454545455
Chr1;102701;102800;0.254545454545455
Chr1;102801;102900;0.354545454545455
Chr1;102901;103000;0.518181818181818
Chr1;103001;103100;0.290909090909091
Chr1;103101;103200;0.309090909090909
Chr1;103201;103300;0.318181818181818
Chr1;103301;103400;0.381818181818182
Chr1;103401;103500;0.218181818181818
Chr1;103501;103600;0.290909090909091
Chr1;103601;103700;0.4
Chr1;103701;103800;0.163636363636364
Chr1;103801;103900;0.263636363636364
Chr1;103901;104000;0.418181818181818
Chr1;104001;104100;0.445454545454545
Chr1;104101;104200;0.345454545454545
Chr1;104201;104300;0.245454545454545
Chr1;104301;104400;0.254545454545455
Chr1;104401;104500;0.245454545454545
Chr1;104501;104600;0.254545454545455
Chr1;104601;104700;0.2
Chr1;104701;104800;0.218181818181818
Chr1;104801;104900;0.218181818181818
Chr1;104901;105000;0.209090909090909
Chr1;105001;105100;0.218181818181818
Chr1;105101;105200;0.181818181818182
Chr1;105201;105300;0.218181818181818
Chr1;105301;105400;0.363636363636364
Chr1;105401;105500;0.209090909090909
Chr1;105501;105600;0.181818181818182
Chr1;105601;105700;0.236363636363636
Chr1;105701;105800;0.245454545454545
Chr1;105801;105900;0.309090909090909
Chr1;105901;106000;0.236363636363636
Chr1;106001;106100;0.154545454545455
Chr1;106101;106200;0.290909090909091
Chr1;106201;106300;0.236363636363636
Chr1;106301;106400;0.263636363636364
Chr1;106401;106500;0.263636363636364
Chr1;106501;106600;0.318181818181818
Chr1;106601;106700;0.272727272727273
Chr1;106701;106800;0.236363636363636
Chr1;106801;106900;0.272727272727273
Chr1;106901;107000;0.245454545454545
Chr1;107001;107100;0.318181818181818
Chr1;107101;107200;0.245454545454545
Chr1;107201;107300;0.336363636363636
Chr1;107301;107400;0.236363636363636
Chr1;107401;107500;0.163636363636364
Chr1;107501;107600;0.245454545454545
Chr1;107601;107700;0.272727272727273
Chr1;107701;107800;0.227272727272727
Chr1;107801;107900;0.163636363636364
Chr1;107901;108000;0.2
Chr1;108001;108100;0.236363636363636
Chr1;108101;108200;0.245454545454545
Chr1;108201;108300;0.281818181818182
Chr1;108301;108400;0.254545454545455
Chr1;108401;108500;0.218181818181818
Chr1;108501;108600;0.163636363636364
Chr1;108601;108700;0.254545454545455
Chr1;108701;108800;0.2
Chr1;108801;108900;0.354545454545455
Chr1;108901;109000;0.272727272727273
Chr1;109001;109100;0.263636363636364
Chr1;109101;109200;0.245454545454545
Chr1;109201;109300;0.163636363636364
Chr1;109301;109400;0.272727272727273
Chr1;109401;109500;0.227272727272727
Chr1;109501;109600;0.227272727272727
Chr1;109601;109700;0.254545454545455
Chr1;109701;109800;0.218181818181818
Chr1;109801;109900;0.172727272727273
Chr1;109901;110000;0.3
Chr1;110001;110100;0.2
Chr1;110101;110200;0.327272727272727
Chr1;110201;110300;0.336363636363636
Chr1;110301;110400;0.245454545454545
Chr1;110401;110500;0.272727272727273
Chr1;110501;110600;0.254545454545455
Chr1;110601;110700;0.254545454545455
Chr1;110701;110800;0.263636363636364
Chr1;110801;110900;0.309090909090909
Chr1;110901;111000;0.5
Chr1;111001;111100;0.418181818181818
Chr1;111101;111200;0.154545454545455
Chr1;111201;111300;0.236363636363636
Chr1;111301;111400;0.345454545454545
Chr1;111401;111500;0.163636363636364
Chr1;111501;111600;0.245454545454545
Chr1;111601;111700;0.390909090909091
Chr1;111701;111800;0.218181818181818
Chr1;111801;111900;0.236363636363636
Chr1;111901;112000;0.463636363636364
Chr1;112001;112100;0.336363636363636
Chr1;112101;112200;0.209090909090909
Chr1;112201;112300;0.290909090909091
Chr1;112301;112400;0.263636363636364
Chr1;112401;112500;0.254545454545455
Chr1;112501;112600;0.281818181818182
Chr1;112601;112700;0.290909090909091
Chr1;112701;112800;0.281818181818182
Chr1;112801;112900;0.181818181818182
Chr1;112901;113000;0.272727272727273
Chr1;113001;113100;0.209090909090909
Chr1;113101;113200;0.245454545454545
Chr1;113201;113300;0.190909090909091
Chr1;113301;113400;0.4
Chr1;113401;113500;0.254545454545455
Chr1;113501;113600;0.263636363636364
Chr1;113601;113700;0.3
Chr1;113701;113800;0.263636363636364
Chr1;113801;113900;0.181818181818182
Chr1;113901;114000;0.290909090909091
Chr1;114001;114100;0.209090909090909
Chr1;114101;114200;0.163636363636364
Chr1;114201;114300;0.281818181818182
Chr1;114301;114400;0.2
Chr1;114401;114500;0.227272727272727
Chr1;114501;114600;0.245454545454545
Chr1;114601;114700;0.254545454545455
Chr1;114701;114800;0.3
Chr1;114801;114900;0.327272727272727
Chr1;114901;115000;0.218181818181818
Chr1;115001;115100;0.209090909090909
Chr1;115101;115200;0.263636363636364
Chr1;115201;115300;0.309090909090909
Chr1;115301;115400;0.263636363636364
Chr1;115401;115500;0.163636363636364
Chr1;115501;115600;0.172727272727273
Chr1;115601;115700;0.245454545454545
Chr1;115701;115800;0.263636363636364
Chr1;115801;115900;0.318181818181818
Chr1;115901;116000;0.236363636363636
Chr1;116001;116100;0.245454545454545
Chr1;116101;116200;0.3
Chr1;116201;116300;0.372727272727273
Chr1;116301;116400;0.345454545454545
Chr1;116401;116500;0.3
Chr1;116501;116600;0.381818181818182
Chr1;116601;116700;0.354545454545455
Chr1;116701;116800;0.190909090909091
Chr1;116801;116900;0.418181818181818
Chr1;116901;117000;0.4
Chr1;117001;117100;0.272727272727273
Chr1;117101;117200;0.281818181818182
Chr1;117201;117300;0.290909090909091
Chr1;117301;117400;0.236363636363636
Chr1;117401;117500;0.309090909090909
Chr1;117501;117600;0.263636363636364
Chr1;117601;117700;0.227272727272727
Chr1;117701;117800;0.254545454545455
Chr1;117801;117900;0.181818181818182
Chr1;117901;118000;0.263636363636364
Chr1;118001;118100;0.272727272727273
Chr1;118101;118200;0.290909090909091
Chr1;118201;118300;0.263636363636364
Chr1;118301;118400;0.236363636363636
Chr1;118401;118500;0.172727272727273
Chr1;118501;118600;0.218181818181818
Chr1;118601;118700;0.363636363636364
Chr1;118701;118800;0.309090909090909
Chr1;118801;118900;0.172727272727273
Chr1;118901;119000;0.218181818181818
Chr1;119001;119100;0.309090909090909
Chr1;119101;119200;0.227272727272727
Chr1;119201;119300;0.2
Chr1;119301;119400;0.254545454545455
Chr1;119401;119500;0.218181818181818
Chr1;119501;119600;0.263636363636364
Chr1;119601;119700;0.418181818181818
Chr1;119701;119800;0.290909090909091
Chr1;119801;119900;0.227272727272727
Chr1;119901;120000;0.254545454545455
Chr1;120001;120100;0.3
Chr1;120101;120200;0.390909090909091
Chr1;120201;120300;0.327272727272727
Chr1;120301;120400;0.372727272727273
Chr1;120401;120500;0.272727272727273
Chr1;120501;120600;0.263636363636364
Chr1;120601;120700;0.318181818181818
Chr1;120701;120800;0.290909090909091
Chr1;120801;120900;0.318181818181818
Chr1;120901;121000;0.227272727272727
Chr1;121001;121100;0.3
Chr1;121101;121200;0.227272727272727
Chr1;121201;121300;0.290909090909091
Chr1;121301;121400;0.290909090909091
Chr1;121401;121500;0.236363636363636
Chr1;121501;121600;0.218181818181818
Chr1;121601;121700;0.290909090909091
Chr1;121701;121800;0.418181818181818
Chr1;121801;121900;0.309090909090909
Chr1;121901;122000;0.227272727272727
Chr1;122001;122100;0.281818181818182
Chr1;122101;122200;0.318181818181818
Chr1;122201;122300;0.272727272727273
Chr1;122301;122400;0.236363636363636
Chr1;122401;122500;0.236363636363636
Chr1;122501;122600;0.336363636363636
Chr1;122601;122700;0.418181818181818
Chr1;122701;122800;0.418181818181818
Chr1;122801;122900;0.236363636363636
Chr1;122901;123000;0.163636363636364
Chr1;123001;123100;0.381818181818182
Chr1;123101;123200;0.163636363636364
Chr1;123201;123300;0.236363636363636
Chr1;123301;123400;0.4
Chr1;123401;123500;0.263636363636364
Chr1;123501;123600;0.163636363636364
Chr1;123601;123700;0.254545454545455
Chr1;123701;123800;0.2
Chr1;123801;123900;0.309090909090909
Chr1;123901;124000;0.309090909090909
Chr1;124001;124100;0.372727272727273
Chr1;124101;124200;0.227272727272727
Chr1;124201;124300;0.2
Chr1;124301;124400;0.272727272727273
Chr1;124401;124500;0.236363636363636
Chr1;124501;124600;0.354545454545455
Chr1;124601;124700;0.327272727272727
Chr1;124701;124800;0.309090909090909
Chr1;124801;124900;0.418181818181818
Chr1;124901;125000;0.281818181818182
Chr1;125001;125100;0.336363636363636
Chr1;125101;125200;0.381818181818182
Chr1;125201;125300;0.272727272727273
Chr1;125301;125400;0.290909090909091
Chr1;125401;125500;0.245454545454545
Chr1;125501;125600;0.263636363636364
Chr1;125601;125700;0.263636363636364
Chr1;125701;125800;0.181818181818182
Chr1;125801;125900;0.209090909090909
Chr1;125901;126000;0.290909090909091
Chr1;126001;126100;0.272727272727273
Chr1;126101;126200;0.336363636363636
Chr1;126201;126300;0.336363636363636
Chr1;126301;126400;0.3
Chr1;126401;126500;0.336363636363636
Chr1;126501;126600;0.309090909090909
Chr1;126601;126700;0.245454545454545
Chr1;126701;126800;0.272727272727273
Chr1;126801;126900;0.327272727272727
Chr1;126901;127000;0.190909090909091
Chr1;127001;127100;0.290909090909091
Chr1;127101;127200;0.363636363636364
Chr1;127201;127300;0.236363636363636
Chr1;127301;127400;0.218181818181818
Chr1;127401;127500;0.3
Chr1;127501;127600;0.4
Chr1;127601;127700;0.327272727272727
Chr1;127701;127800;0.318181818181818
Chr1;127801;127900;0.372727272727273
Chr1;127901;128000;0.318181818181818
Chr1;128001;128100;0.3
Chr1;128101;128200;0.354545454545455
Chr1;128201;128300;0.118181818181818
Chr1;128301;128400;0.281818181818182
Chr1;128401;128500;0.218181818181818
Chr1;128501;128600;0.236363636363636
Chr1;128601;128700;0.218181818181818
Chr1;128701;128800;0.290909090909091
Chr1;128801;128900;0.181818181818182
Chr1;128901;129000;0.136363636363636
Chr1;129001;129100;0.227272727272727
Chr1;129101;129200;0.190909090909091
Chr1;129201;129300;0.154545454545455
Chr1;129301;129400;0.136363636363636
Chr1;129401;129500;0.172727272727273
Chr1;129501;129600;0.163636363636364
Chr1;129601;129700;0.190909090909091
Chr1;129701;129800;0.181818181818182
Chr1;129801;129900;0.2
Chr1;129901;130000;0.190909090909091
Chr1;130001;130100;0.281818181818182
Chr1;130101;130200;0.218181818181818
Chr1;130201;130300;0.136363636363636
Chr1;130301;130400;0.245454545454545
Chr1;130401;130500;0.209090909090909
Chr1;130501;130600;0.181818181818182
Chr1;130601;130700;0.209090909090909
Chr1;130701;130800;0.190909090909091
Chr1;130801;130900;0.272727272727273
Chr1;130901;131000;0.318181818181818
Chr1;131001;131100;0.254545454545455
Chr1;131101;131200;0.172727272727273
Chr1;131201;131300;0.218181818181818
Chr1;131301;131400;0.254545454545455
Chr1;131401;131500;0.190909090909091
Chr1;131501;131600;0.327272727272727
Chr1;131601;131700;0.263636363636364
Chr1;131701;131800;0.190909090909091
Chr1;131801;131900;0.272727272727273
Chr1;131901;132000;0.227272727272727
Chr1;132001;132100;0.209090909090909
Chr1;132101;132200;0.2
Chr1;132201;132300;0.218181818181818
Chr1;132301;132400;0.2
Chr1;132401;132500;0.318181818181818
Chr1;132501;132600;0.336363636363636
Chr1;132601;132700;0.227272727272727
Chr1;132701;132800;0.190909090909091
Chr1;132801;132900;0.2
Chr1;132901;133000;0.218181818181818
Chr1;133001;133100;0.418181818181818
Chr1;133101;133200;0.327272727272727
Chr1;133201;133300;0.218181818181818
Chr1;133301;133400;0.381818181818182
Chr1;133401;133500;0.227272727272727
Chr1;133501;133600;0.327272727272727
Chr1;133601;133700;0.345454545454545
Chr1;133701;133800;0.327272727272727
Chr1;133801;133900;0.3
Chr1;133901;134000;0.290909090909091
Chr1;134001;134100;0.236363636363636
Chr1;134101;134200;0.236363636363636
Chr1;134201;134300;0.209090909090909
Chr1;134301;134400;0.254545454545455
Chr1;134401;134500;0.281818181818182
Chr1;134501;134600;0.254545454545455
Chr1;134601;134700;0.245454545454545
Chr1;134701;134800;0.309090909090909
Chr1;134801;134900;0.318181818181818
Chr1;134901;135000;0.363636363636364
Chr1;135001;135100;0.318181818181818
Chr1;135101;135200;0.409090909090909
Chr1;135201;135300;0.363636363636364
Chr1;135301;135400;0.336363636363636
Chr1;135401;135500;0.318181818181818
Chr1;135501;135600;0.390909090909091
Chr1;135601;135700;0.281818181818182
Chr1;135701;135800;0.309090909090909
Chr1;135801;135900;0.172727272727273
Chr1;135901;136000;0.3
Chr1;136001;136100;0.363636363636364
Chr1;136101;136200;0.327272727272727
Chr1;136201;136300;0.272727272727273
Chr1;136301;136400;0.245454545454545
Chr1;136401;136500;0.154545454545455
Chr1;136501;136600;0.272727272727273
Chr1;136601;136700;0.209090909090909
Chr1;136701;136800;0.181818181818182
Chr1;136801;136900;0.209090909090909
Chr1;136901;137000;0.154545454545455
Chr1;137001;137100;0.209090909090909
Chr1;137101;137200;0.190909090909091
Chr1;137201;137300;0.172727272727273
Chr1;137301;137400;0.290909090909091
Chr1;137401;137500;0.363636363636364
Chr1;137501;137600;0.363636363636364
Chr1;137601;137700;0.318181818181818
Chr1;137701;137800;0.227272727272727
Chr1;137801;137848;0.263636363636364
